transaction_id,customer_id,customer_name,service_type,transaction_amount,fee_amount,channel,transaction_timestamp,status,customer_rating
TXN-2111452,CUST-4231,Yakubu Mohammed,Bank Transfer,263860.4,1319.3,Web Portal,2024-09-14 00:51:15,Failed,
TXN-8716362,CUST-5951,Uche Abubakar,Airtime Purchase,2076.84,0.0,USSD,2024-10-15 20:03:59,Success,5
TXN-8425881,CUST-4021,Emeka Nnamdi,Bank Transfer,445669.57,2228.35,Web Portal,2024-04-01 18:37:45,Success,5
TXN-3753527,CUST-5025,Zainab Adebayo,Bank Transfer,437313.93,2186.57,Mobile App,2024-02-27 03:34:45,Success,5
TXN-5751439,CUST-1883,Efe Danjuma,Bank Transfer,6509.11,10.0,USSD,2024-10-19 19:02:52,Success,5
TXN-3186184,CUST-4536,Amarachi Abubakar,Data Purchase,380.1,0.0,USSD,2024-02-21 22:17:45,Success,4
TXN-4749465,CUST-4644,Zainab Okafor,Bank Transfer,487518.23,2437.59,USSD,2024-01-30 01:30:36,Success,5
TXN-6183475,CUST-4164,Uche Okonkwo,Airtime Purchase,964.26,0.0,Mobile App,2024-03-12 19:22:03,Success,5
TXN-6716514,CUST-3892,Fatima Adeleke,Data Purchase,4572.08,0.0,USSD,2024-04-13 07:00:18,Success,4
TXN-1136956,CUST-1239,Segun Nnamdi,Bank Transfer,319935.94,1599.68,Web Portal,2024-03-24 10:19:52,Success,5
TXN-4043311,CUST-1174,Amina Chukwu,Bank Transfer,206847.13,1034.24,Mobile App,2024-10-15 01:58:17,Success,4
TXN-9757801,CUST-4086,Bisi Abubakar,Bank Transfer,296577.34,1482.89,Mobile App,2024-02-03 16:00:24,Success,3
TXN-7620370,CUST-3150,Chioma Bakare,Bill Payment,34022.94,100.0,USSD,2024-06-27 12:28:40,Success,4
TXN-7188954,CUST-1366,Ngozi Umar,Bill Payment,15337.79,100.0,Mobile App,2024-10-22 04:19:46,Success,5
TXN-3605000,CUST-5431,Yusuf Okafor,Airtime Purchase,1064.31,0.0,Mobile App,2024-10-21 13:32:25,Success,3
TXN-6494826,CUST-3156,Musa Nnamdi,Bank Transfer,36664.73,183.32,Mobile App,2024-11-15 02:32:54,Success,5
TXN-7028189,CUST-1034,Obinna Chukwu,Bank Transfer,236688.47,1183.44,USSD,2024-08-11 03:59:39,Success,5
TXN-8710438,CUST-2175,Uche Babangida,Airtime Purchase,4347.2,0.0,Mobile App,2024-12-08 23:12:18,Success,3
TXN-9509012,CUST-4477,Efe Sanni,Data Purchase,2823.33,0.0,Mobile App,2024-07-22 04:44:22,Success,5
TXN-9203874,CUST-1793,Ngozi Umar,Bill Payment,38190.39,100.0,Mobile App,2024-11-30 11:21:38,Success,5
TXN-6883199,CUST-3371,Yusuf Chukwu,Bill Payment,21859.95,100.0,Mobile App,2024-12-25 02:51:43,Success,2
TXN-3699604,CUST-3689,Bolaji Okonkwo,Bill Payment,8853.52,100.0,USSD,2024-05-16 01:05:17,Success,5
TXN-7759879,CUST-5110,Tunde Ibrahim,Bank Transfer,176282.59,881.41,Mobile App,2024-10-14 12:21:41,Success,3
TXN-7680173,CUST-2255,Yakubu Okonkwo,Data Purchase,4883.29,0.0,Mobile App,2024-08-08 03:27:36,Success,4
TXN-3090950,CUST-2517,Chinedu Babangida,Bank Transfer,338610.3,1693.05,Mobile App,2024-09-18 22:56:10,Success,4
TXN-9306304,CUST-1868,Efe Umar,Data Purchase,2305.93,0.0,Mobile App,2024-12-12 18:19:40,Success,5
TXN-2569382,CUST-2000,Uche Nwosu,Airtime Purchase,1715.48,0.0,USSD,2024-09-17 09:01:58,Success,3
TXN-4213262,CUST-4812,Danjuma Eze,Bank Transfer,370251.2,1851.26,USSD,2024-11-15 05:09:19,Success,5
TXN-1522810,CUST-5072,Obinna Bakare,Bank Transfer,347584.33,1737.92,Mobile App,2024-11-16 12:01:20,Success,5
TXN-9927469,CUST-2975,Yusuf Ibrahim,Bank Transfer,213667.18,1068.34,USSD,2024-01-09 04:35:21,Success,5
TXN-5671047,CUST-2145,Fatima Okafor,Airtime Purchase,929.4,0.0,USSD,2024-05-16 15:56:51,Success,4
TXN-1507050,CUST-2304,Jide Adebayo,Bill Payment,11556.37,100.0,Mobile App,2024-04-09 14:15:37,Success,5
TXN-4176749,CUST-5216,Danjuma Bakare,Bill Payment,41434.28,100.0,Mobile App,2024-07-15 08:41:20,Success,4
TXN-2962842,CUST-2605,Ngozi Adeleke,Data Purchase,1280.92,0.0,Mobile App,2024-10-08 05:07:48,Success,4
TXN-9996711,CUST-4393,Folake Adebayo,Bank Transfer,39556.14,197.78,USSD,2024-03-14 01:36:34,Success,4
TXN-8186535,CUST-5247,Efe Okonkwo,Airtime Purchase,3200.65,0.0,Mobile App,2024-08-13 21:48:17,Success,1
TXN-5291791,CUST-2016,Efe Balogun,Data Purchase,1606.58,0.0,Mobile App,2024-05-18 13:40:37,Success,5
TXN-6334890,CUST-2147,Funke Mohammed,Data Purchase,2491.41,0.0,Web Portal,2024-09-01 13:28:45,Success,4
TXN-4325883,CUST-2169,Funke Adebayo,Data Purchase,1148.84,0.0,Mobile App,2024-08-02 10:40:51,Failed,
TXN-5201669,CUST-3271,Yusuf Adeyemi,Bank Transfer,99850.09,499.25,USSD,2024-02-03 21:19:34,Success,5
TXN-4667732,CUST-5075,Funke Babangida,Bank Transfer,476640.93,2383.2,Mobile App,2024-05-09 07:17:38,Success,5
TXN-1696799,CUST-2278,Bisi Nwosu,Bank Transfer,149680.17,748.4,Mobile App,2024-08-03 05:23:05,Success,5
TXN-3663299,CUST-2937,Amina Babangida,Airtime Purchase,2903.5,0.0,Mobile App,2024-08-11 20:06:58,Success,5
TXN-1486940,CUST-2234,Amina Nwosu,Bank Transfer,280960.49,1404.8,Web Portal,2024-08-16 02:46:49,Success,4
TXN-4437489,CUST-3575,Fatima Babangida,Bank Transfer,462546.87,2312.73,USSD,2024-12-22 16:43:02,Success,5
TXN-6281701,CUST-2774,Chinedu Adeleke,Bill Payment,44339.78,100.0,Web Portal,2024-10-30 06:42:12,Success,4
TXN-5059376,CUST-4501,Bisi Balogun,Bank Transfer,133899.18,669.5,USSD,2024-07-16 08:25:36,Success,4
TXN-2342576,CUST-4257,Yusuf Nwosu,Data Purchase,2880.92,0.0,USSD,2024-12-07 13:15:11,Success,5
TXN-7986140,CUST-4501,Bisi Balogun,Bank Transfer,133030.02,665.15,Mobile App,2024-07-17 07:38:39,Success,5
TXN-9735546,CUST-5396,Chioma Babangida,Bank Transfer,65553.97,327.77,Mobile App,2024-11-08 10:28:21,Success,2
TXN-8734563,CUST-3212,Jide Mohammed,Bank Transfer,166963.75,834.82,USSD,2024-05-02 19:28:48,Success,5
TXN-9529858,CUST-4919,Chioma Danjuma,Airtime Purchase,3878.45,0.0,Mobile App,2024-07-07 22:06:52,Success,4
TXN-8490754,CUST-2864,Amina Okafor,Bill Payment,19605.98,100.0,Mobile App,2024-09-22 16:38:44,Success,5
TXN-7851394,CUST-5934,Jide Okeke,Data Purchase,2054.08,0.0,Web Portal,2024-11-26 10:33:31,Success,2
TXN-5569207,CUST-2292,Jide Nnamdi,Bank Transfer,487320.63,2436.6,USSD,2024-10-21 10:56:49,Success,5
TXN-5808418,CUST-4600,Efe Okeke,Data Purchase,2579.64,0.0,USSD,2024-03-07 05:59:25,Success,5
TXN-8891660,CUST-2511,Kelechi Abubakar,Data Purchase,3137.69,0.0,Mobile App,2024-06-13 23:40:30,Success,5
TXN-9590027,CUST-1586,Yusuf Sanni,Bank Transfer,203393.13,1016.97,Mobile App,2024-12-25 20:42:59,Success,5
TXN-7498779,CUST-2148,Emeka Umar,Bank Transfer,74708.56,373.54,Mobile App,2024-08-04 04:59:23,Success,4
TXN-4133867,CUST-5509,Folake Eze,Bank Transfer,228341.25,1141.71,USSD,2024-10-18 17:37:42,Success,5
TXN-3972282,CUST-3399,Emeka Okeke,Airtime Purchase,4829.85,0.0,Mobile App,2024-08-19 02:20:25,Success,5
TXN-9459306,CUST-1082,Efe Okafor,Bank Transfer,240567.19,1202.84,Mobile App,2024-06-10 09:44:24,Success,5
TXN-3727449,CUST-5557,Emeka Okeke,Bank Transfer,294096.13,1470.48,Mobile App,2024-08-09 18:25:44,Success,5
TXN-1317264,CUST-2186,Zainab Mohammed,Bank Transfer,259098.82,1295.49,Mobile App,2024-12-25 19:12:27,Pending,
TXN-5320230,CUST-4322,Yusuf Bello,Bank Transfer,243532.29,1217.66,Web Portal,2024-01-23 00:39:22,Success,3
TXN-3172640,CUST-3829,Jide Balogun,Data Purchase,4696.25,0.0,Mobile App,2024-09-02 09:44:23,Success,5
TXN-6732206,CUST-3516,Funke Adeyemi,Bank Transfer,492814.16,2464.07,Web Portal,2024-07-05 03:36:40,Pending,
TXN-3341876,CUST-2928,Segun Mohammed,Airtime Purchase,1521.6,0.0,Mobile App,2024-04-20 18:28:02,Success,5
TXN-7311642,CUST-4788,Uche Babangida,Bank Transfer,231875.19,1159.38,USSD,2024-03-04 23:27:34,Success,5
TXN-7114400,CUST-3937,Emeka Danjuma,Bill Payment,37436.06,100.0,Mobile App,2024-02-05 09:25:35,Success,4
TXN-9659684,CUST-5071,Chioma Adebayo,Bill Payment,20677.11,100.0,USSD,2024-08-18 22:10:37,Success,4
TXN-6920843,CUST-5189,Funke Ibrahim,Bill Payment,47650.07,100.0,USSD,2024-09-16 21:55:28,Success,2
TXN-1889194,CUST-5343,Funke Babangida,Bill Payment,47809.9,100.0,Mobile App,2024-06-16 12:22:51,Success,4
TXN-9771318,CUST-3594,Danjuma Adeleke,Bank Transfer,442483.16,2212.42,Mobile App,2024-06-08 01:45:46,Success,5
TXN-3628064,CUST-1658,Zainab Mohammed,Bill Payment,43224.41,100.0,Mobile App,2024-10-11 03:42:26,Success,5
TXN-3433223,CUST-1858,Folake Babangida,Bank Transfer,56018.23,280.09,Web Portal,2024-07-03 12:38:38,Success,5
TXN-7605600,CUST-4191,Yakubu Nwosu,Bank Transfer,183049.29,915.25,Mobile App,2024-06-29 20:16:17,Success,4
TXN-8403571,CUST-1295,Tunde Umar,Airtime Purchase,999.88,0.0,Mobile App,2024-05-31 06:28:56,Success,5
TXN-7869200,CUST-1922,Obinna Balogun,Data Purchase,1992.29,0.0,USSD,2024-12-30 22:37:47,Success,4
TXN-2247175,CUST-4081,Chinedu Nwosu,Bank Transfer,143300.51,716.5,Mobile App,2024-03-16 10:57:15,Success,4
TXN-9050269,CUST-4924,Folake Bello,Data Purchase,4873.27,0.0,Web Portal,2024-03-18 12:59:09,Success,4
TXN-6177339,CUST-1260,Danjuma Eze,Data Purchase,808.45,0.0,Mobile App,2024-11-22 15:09:24,Success,5
TXN-9832092,CUST-2316,Segun Adeleke,Bank Transfer,67163.02,335.82,USSD,2024-08-24 04:43:49,Success,4
TXN-7968762,CUST-5684,Bisi Babangida,Data Purchase,3791.41,0.0,Mobile App,2024-09-01 11:03:15,Success,2
TXN-8332423,CUST-3820,Fatima Mohammed,Data Purchase,3788.14,0.0,Web Portal,2024-08-07 08:37:10,Success,2
TXN-2959768,CUST-3229,Yusuf Sanni,Data Purchase,3519.31,0.0,Web Portal,2024-12-07 19:00:58,Pending,
TXN-5820192,CUST-4530,Musa Okonkwo,Bank Transfer,461272.75,2306.36,Mobile App,2024-10-21 18:27:21,Success,3
TXN-3392813,CUST-1291,Amarachi Sanni,Bank Transfer,15362.32,76.81,Mobile App,2024-12-26 11:19:21,Success,5
TXN-6029570,CUST-1643,Obinna Adeleke,Bank Transfer,198300.69,991.5,Mobile App,2024-11-30 10:39:56,Success,3
TXN-2290018,CUST-5543,Obinna Okeke,Data Purchase,750.67,0.0,Mobile App,2024-01-31 22:33:42,Success,2
TXN-3684990,CUST-1734,Amina Okafor,Bill Payment,37509.75,100.0,Mobile App,2024-08-20 16:06:56,Success,5
TXN-4535394,CUST-2311,Kelechi Adeleke,Bank Transfer,99912.13,499.56,Mobile App,2024-07-27 06:31:47,Failed,
TXN-5437433,CUST-5200,Tunde Oni,Airtime Purchase,3269.71,0.0,Mobile App,2024-10-02 12:57:52,Success,5
TXN-3879248,CUST-5752,Bisi Okafor,Data Purchase,347.46,0.0,USSD,2024-01-16 16:05:52,Success,5
TXN-6765003,CUST-1077,Kelechi Bello,Airtime Purchase,550.32,0.0,Mobile App,2024-06-08 04:53:12,Success,3
TXN-2155675,CUST-2490,Yakubu Bakare,Bank Transfer,194238.14,971.19,Mobile App,2024-08-04 23:17:14,Success,4
TXN-9023734,CUST-3518,Bisi Chukwu,Bank Transfer,41843.17,209.22,Mobile App,2024-09-07 10:53:04,Success,2
TXN-6345718,CUST-3142,Danjuma Eze,Data Purchase,693.28,0.0,Mobile App,2024-05-17 16:52:18,Success,5
TXN-8051428,CUST-5737,Emeka Bakare,Data Purchase,3791.86,0.0,Web Portal,2024-01-04 16:33:26,Success,3
TXN-9539356,CUST-1773,Zainab Adeleke,Bank Transfer,364346.44,1821.73,Web Portal,2024-12-19 04:40:56,Success,5
TXN-2677114,CUST-2230,Amarachi Balogun,Bank Transfer,398306.0,1991.53,Mobile App,2024-08-17 17:10:09,Success,4
TXN-1605771,CUST-1163,Yakubu Okafor,Data Purchase,1927.1,0.0,Mobile App,2024-07-22 05:17:09,Success,5
TXN-7292897,CUST-3192,Kelechi Adeleke,Bank Transfer,330678.88,1653.39,Mobile App,2024-04-01 04:03:00,Success,5
TXN-5646808,CUST-5647,Yusuf Eze,Airtime Purchase,1582.63,0.0,Mobile App,2024-05-26 06:42:58,Success,5
TXN-6107022,CUST-4749,Chioma Bakare,Data Purchase,2284.61,0.0,Web Portal,2024-03-15 20:58:48,Success,5
TXN-6197582,CUST-5597,Chioma Umar,Data Purchase,1441.91,0.0,USSD,2024-06-16 07:23:31,Success,4
TXN-3942865,CUST-5894,Jide Danjuma,Airtime Purchase,139.59,0.0,Web Portal,2024-05-26 07:40:52,Success,1
TXN-7699028,CUST-1275,Chinedu Mohammed,Bank Transfer,400629.52,2003.15,Web Portal,2024-01-26 07:37:19,Success,1
TXN-2043737,CUST-1175,Efe Chukwu,Airtime Purchase,1670.65,0.0,USSD,2024-10-15 06:22:11,Success,5
TXN-3359128,CUST-4926,Zainab Oni,Airtime Purchase,2040.36,0.0,USSD,2024-07-20 22:29:45,Success,5
TXN-2725570,CUST-1997,Segun Oni,Bank Transfer,232121.48,1160.61,USSD,2024-09-04 11:08:28,Success,5
TXN-5155324,CUST-1072,Musa Bello,Airtime Purchase,3557.28,0.0,Web Portal,2024-05-18 22:40:32,Success,4
TXN-7394194,CUST-3524,Danjuma Sanni,Bill Payment,46709.22,100.0,Mobile App,2024-11-14 19:40:53,Success,5
TXN-1630442,CUST-4382,Amina Adebayo,Bank Transfer,7722.73,10.0,USSD,2024-05-26 05:09:44,Success,3
TXN-1269647,CUST-1875,Danjuma Okonkwo,Bill Payment,4145.36,100.0,Mobile App,2024-09-26 22:08:59,Success,5
TXN-6957969,CUST-2996,Emeka Umar,Data Purchase,128.86,0.0,USSD,2024-02-20 16:05:14,Success,5
TXN-6418639,CUST-4652,Musa Mohammed,Data Purchase,1266.57,0.0,USSD,2024-03-22 00:30:46,Success,4
TXN-7152399,CUST-3582,Fatima Balogun,Data Purchase,979.44,0.0,Mobile App,2024-07-23 12:30:51,Success,5
TXN-6176810,CUST-1244,Chinedu Mohammed,Airtime Purchase,3108.12,0.0,Mobile App,2024-12-26 07:27:11,Success,3
TXN-9971940,CUST-5015,Folake Danjuma,Bank Transfer,10878.25,54.39,USSD,2024-10-11 15:12:26,Success,5
TXN-2818902,CUST-2303,Folake Abubakar,Bank Transfer,107032.03,535.16,Mobile App,2024-06-09 19:22:15,Success,4
TXN-9151711,CUST-1361,Bisi Bakare,Airtime Purchase,4258.07,0.0,Mobile App,2024-12-23 00:27:24,Success,5
TXN-9085456,CUST-4814,Jide Okonkwo,Bill Payment,6534.47,100.0,USSD,2024-10-15 07:32:01,Success,4
TXN-3320290,CUST-1568,Tunde Adebayo,Airtime Purchase,2045.63,0.0,Web Portal,2024-01-02 08:09:04,Success,4
TXN-4495936,CUST-1228,Zainab Oni,Airtime Purchase,3757.61,0.0,Mobile App,2024-11-07 09:52:30,Success,5
TXN-2309149,CUST-4580,Chioma Nwosu,Airtime Purchase,1791.55,0.0,Mobile App,2024-09-18 02:36:10,Success,5
TXN-3428063,CUST-4110,Amarachi Okonkwo,Airtime Purchase,2064.77,0.0,Mobile App,2024-05-21 06:22:14,Success,5
TXN-3238035,CUST-5086,Emeka Adeleke,Bank Transfer,270382.85,1351.91,Mobile App,2024-11-09 16:29:08,Success,5
TXN-6287970,CUST-5665,Uche Eze,Bill Payment,14196.81,100.0,USSD,2024-12-18 13:37:47,Success,4
TXN-5792116,CUST-2753,Uche Babangida,Data Purchase,289.99,0.0,Mobile App,2024-09-19 10:37:16,Success,4
TXN-7093535,CUST-2174,Chinedu Oni,Bank Transfer,166320.61,831.6,USSD,2024-02-17 08:44:49,Success,4
TXN-7122442,CUST-4150,Yakubu Danjuma,Bill Payment,17532.13,100.0,USSD,2024-01-18 11:36:14,Success,4
TXN-2435912,CUST-5202,Zainab Oni,Airtime Purchase,1765.77,0.0,USSD,2024-01-20 06:38:18,Failed,
TXN-4580506,CUST-3621,Zainab Mohammed,Bank Transfer,296500.18,1482.5,Mobile App,2024-06-13 14:06:25,Success,3
TXN-5255755,CUST-3294,Tunde Adebayo,Bill Payment,7986.63,100.0,USSD,2024-11-26 11:58:33,Success,4
TXN-2542728,CUST-5362,Fatima Okafor,Bank Transfer,243870.52,1219.35,USSD,2024-09-08 00:00:10,Success,5
TXN-2031271,CUST-2351,Tunde Balogun,Bank Transfer,457219.85,2286.1,Mobile App,2024-06-02 19:53:32,Success,2
TXN-3528139,CUST-1178,Ngozi Danjuma,Bank Transfer,78812.79,394.06,Mobile App,2024-03-19 16:51:31,Success,4
TXN-5920481,CUST-1168,Danjuma Umar,Airtime Purchase,1086.49,0.0,Mobile App,2024-10-27 18:40:09,Success,4
TXN-6032639,CUST-4913,Kelechi Abubakar,Bank Transfer,232025.84,1160.13,USSD,2024-03-18 09:15:15,Success,5
TXN-8398337,CUST-4367,Chinedu Bello,Bank Transfer,357540.03,1787.7,USSD,2024-03-10 19:54:41,Success,5
TXN-8913433,CUST-4574,Bolaji Okonkwo,Airtime Purchase,3330.81,0.0,USSD,2024-07-30 05:45:34,Success,4
TXN-8515965,CUST-4762,Segun Okafor,Airtime Purchase,4284.47,0.0,Mobile App,2024-06-17 21:27:09,Success,2
TXN-1342049,CUST-1845,Danjuma Adeleke,Bank Transfer,224541.81,1122.71,Mobile App,2024-10-15 05:43:19,Success,5
TXN-5408999,CUST-1975,Ngozi Adeyemi,Airtime Purchase,4605.66,0.0,Mobile App,2024-02-26 04:29:33,Success,5
TXN-8488101,CUST-5127,Ngozi Danjuma,Bill Payment,8065.87,100.0,Mobile App,2024-02-19 18:29:06,Success,3
TXN-3836202,CUST-5403,Efe Abubakar,Airtime Purchase,2627.43,0.0,USSD,2024-03-02 09:36:34,Success,5
TXN-3312578,CUST-5207,Amina Bello,Bank Transfer,60036.75,300.18,Mobile App,2024-02-09 04:21:27,Success,4
TXN-8061852,CUST-1614,Efe Nwosu,Bank Transfer,283929.69,1419.65,Web Portal,2024-06-15 16:04:51,Success,5
TXN-3319966,CUST-1057,Amarachi Abubakar,Airtime Purchase,4931.18,0.0,Mobile App,2024-05-29 09:32:23,Success,4
TXN-6181393,CUST-2982,Ngozi Nwosu,Data Purchase,4291.19,0.0,USSD,2024-10-29 03:02:59,Success,3
TXN-5024962,CUST-5385,Segun Bello,Bank Transfer,417523.34,2087.62,Mobile App,2024-08-25 05:46:05,Success,4
TXN-7916420,CUST-2157,Ngozi Nwosu,Bank Transfer,465548.3,2327.74,USSD,2024-03-07 01:01:13,Success,5
TXN-6851492,CUST-5989,Obinna Balogun,Bank Transfer,38086.19,190.43,Mobile App,2024-08-10 01:01:00,Success,5
TXN-7734813,CUST-2743,Yusuf Babangida,Bank Transfer,12166.84,60.83,Mobile App,2024-05-26 07:44:29,Success,5
TXN-8552766,CUST-5530,Amina Bakare,Airtime Purchase,2356.77,0.0,Mobile App,2024-07-19 21:31:28,Success,5
TXN-3247539,CUST-2608,Segun Eze,Bill Payment,4139.8,100.0,USSD,2024-03-02 02:02:38,Success,4
TXN-2999204,CUST-4434,Kelechi Nwosu,Bank Transfer,152543.25,762.72,USSD,2024-12-24 01:39:59,Success,4
TXN-5643739,CUST-3733,Danjuma Babangida,Airtime Purchase,4860.32,0.0,USSD,2024-10-02 18:32:41,Success,5
TXN-1588633,CUST-4861,Funke Bakare,Bank Transfer,363537.12,1817.69,USSD,2024-02-19 12:26:34,Success,5
TXN-7050941,CUST-3425,Amarachi Abubakar,Data Purchase,3578.86,0.0,Mobile App,2024-03-27 06:30:03,Success,5
TXN-7491176,CUST-1272,Chioma Abubakar,Bill Payment,30739.77,100.0,Web Portal,2024-04-02 03:14:43,Success,5
TXN-1751423,CUST-2822,Uche Ibrahim,Bank Transfer,176321.27,881.61,Mobile App,2024-05-26 04:41:07,Success,4
TXN-3982075,CUST-2074,Kelechi Adeyemi,Data Purchase,771.4,0.0,USSD,2024-09-10 09:12:37,Failed,
TXN-4197401,CUST-1348,Bisi Umar,Bill Payment,14504.79,100.0,Mobile App,2024-04-16 02:57:22,Success,2
TXN-4007734,CUST-1919,Segun Chukwu,Airtime Purchase,575.95,0.0,USSD,2024-01-16 14:00:40,Success,5
TXN-6831036,CUST-2086,Danjuma Umar,Bank Transfer,459608.64,2298.04,USSD,2024-09-28 19:51:42,Success,2
TXN-2604822,CUST-5957,Musa Abubakar,Bill Payment,17922.54,100.0,Mobile App,2024-07-29 08:57:45,Success,4
TXN-7087032,CUST-2096,Fatima Nnamdi,Data Purchase,4169.49,0.0,Mobile App,2024-08-01 23:03:03,Success,5
TXN-1811906,CUST-1300,Funke Chukwu,Airtime Purchase,4806.89,0.0,Mobile App,2024-05-18 02:34:19,Success,4
TXN-9099761,CUST-1647,Amina Ibrahim,Airtime Purchase,3223.75,0.0,Mobile App,2024-10-21 17:38:35,Success,1
TXN-2825331,CUST-1345,Amarachi Bello,Bank Transfer,336075.92,1680.38,Mobile App,2024-04-23 14:32:28,Pending,
TXN-3512817,CUST-1991,Danjuma Sanni,Bank Transfer,471661.69,2358.31,Mobile App,2024-03-26 15:32:03,Success,5
TXN-9605126,CUST-3291,Amarachi Okeke,Airtime Purchase,1084.96,0.0,Mobile App,2024-12-23 11:02:10,Success,5
TXN-9780915,CUST-4264,Emeka Adeleke,Bill Payment,2925.99,100.0,Web Portal,2024-11-11 14:26:57,Success,5
TXN-3306311,CUST-5227,Folake Babangida,Bank Transfer,282791.51,1413.96,Web Portal,2024-08-20 17:41:23,Success,1
TXN-7390328,CUST-1250,Tunde Ibrahim,Airtime Purchase,3225.35,0.0,USSD,2024-04-26 23:21:00,Success,5
TXN-4232568,CUST-3440,Bolaji Adeyemi,Bank Transfer,391634.36,1958.17,Mobile App,2024-06-12 13:04:25,Success,5
TXN-5689487,CUST-1968,Obinna Nnamdi,Bank Transfer,484128.7,2420.64,Mobile App,2024-03-25 11:23:38,Success,4
TXN-6006108,CUST-5923,Musa Adeyemi,Bank Transfer,336832.5,1684.16,Mobile App,2024-02-22 23:18:48,Success,5
TXN-9444987,CUST-3194,Zainab Okafor,Bank Transfer,172477.86,862.39,Mobile App,2024-12-27 17:26:05,Pending,
TXN-9648440,CUST-2771,Yusuf Okeke,Airtime Purchase,1344.08,0.0,Mobile App,2024-11-18 19:41:39,Success,5
TXN-2447061,CUST-5337,Kelechi Sanni,Bank Transfer,49846.14,249.23,USSD,2024-05-15 10:33:18,Success,4
TXN-1491902,CUST-3542,Kelechi Nwosu,Airtime Purchase,1410.55,0.0,Mobile App,2024-06-19 20:36:22,Success,5
TXN-8477692,CUST-5841,Bolaji Okonkwo,Bank Transfer,358085.89,1790.43,USSD,2024-07-29 13:17:34,Success,5
TXN-4794992,CUST-3095,Segun Chukwu,Bill Payment,23311.8,100.0,Web Portal,2024-07-14 08:46:11,Success,2
TXN-3556124,CUST-2618,Chioma Sanni,Data Purchase,3090.26,0.0,USSD,2024-07-01 05:02:37,Success,5
TXN-9580830,CUST-1410,Amina Adebayo,Bill Payment,46974.48,100.0,USSD,2024-05-28 19:38:08,Pending,
TXN-8084046,CUST-2732,Kelechi Bello,Airtime Purchase,429.13,0.0,Web Portal,2024-06-16 03:12:48,Success,5
TXN-5244066,CUST-1464,Amina Adeyemi,Bank Transfer,83545.32,417.73,Mobile App,2024-12-07 00:06:50,Success,5
TXN-9589430,CUST-5587,Danjuma Babangida,Bank Transfer,278414.18,1392.07,USSD,2024-05-19 00:32:40,Success,5
TXN-5256794,CUST-5462,Emeka Okeke,Data Purchase,4878.48,0.0,USSD,2024-06-06 06:56:48,Success,5
TXN-4581553,CUST-1830,Obinna Ibrahim,Bill Payment,11218.39,100.0,Mobile App,2024-12-27 14:45:26,Success,5
TXN-1164864,CUST-1886,Amarachi Babangida,Bill Payment,5496.62,100.0,Mobile App,2024-07-28 22:08:43,Success,5
TXN-8143716,CUST-5103,Danjuma Oni,Data Purchase,4565.21,0.0,Mobile App,2024-11-17 08:14:23,Success,3
TXN-4798124,CUST-3234,Musa Bakare,Data Purchase,3797.36,0.0,Web Portal,2024-10-07 02:17:10,Success,5
TXN-1383336,CUST-3468,Emeka Adeyemi,Bank Transfer,163548.23,817.74,Mobile App,2024-02-20 19:26:15,Success,4
TXN-6751860,CUST-4076,Amarachi Adeyemi,Bank Transfer,376376.47,1881.88,Mobile App,2024-06-24 17:19:31,Success,3
TXN-3246284,CUST-3338,Funke Okafor,Bank Transfer,12780.92,63.9,Mobile App,2024-07-09 16:41:03,Success,2
TXN-3764865,CUST-5029,Efe Adebayo,Bank Transfer,202325.56,1011.63,Mobile App,2024-08-13 05:59:28,Success,3
TXN-8929450,CUST-2743,Yusuf Babangida,Data Purchase,4676.42,0.0,Mobile App,2024-02-29 17:53:29,Success,5
TXN-2957106,CUST-5733,Bolaji Adebayo,Bill Payment,14877.77,100.0,Web Portal,2024-05-01 02:59:23,Success,5
TXN-6359327,CUST-3455,Zainab Balogun,Airtime Purchase,1146.41,0.0,Mobile App,2024-10-21 16:48:16,Success,2
TXN-1381623,CUST-3382,Ngozi Nnamdi,Bill Payment,16762.76,100.0,Mobile App,2024-08-27 22:27:46,Success,5
TXN-7384564,CUST-5375,Jide Ibrahim,Bank Transfer,491816.48,2459.08,Mobile App,2024-05-04 08:44:31,Success,5
TXN-1901675,CUST-3071,Kelechi Adebayo,Bank Transfer,27176.93,135.88,Mobile App,2024-11-03 01:18:08,Success,5
TXN-5893303,CUST-5070,Bisi Oni,Data Purchase,3603.01,0.0,Mobile App,2024-08-24 02:19:21,Success,5
TXN-9806564,CUST-4968,Funke Adebayo,Bank Transfer,422472.81,2112.36,Web Portal,2024-01-25 10:24:50,Success,5
TXN-8193725,CUST-1505,Bolaji Umar,Bank Transfer,389802.96,1949.01,Mobile App,2024-04-19 02:49:50,Success,4
TXN-4063796,CUST-1142,Folake Eze,Bank Transfer,291984.33,1459.92,Mobile App,2024-07-17 03:14:09,Failed,
TXN-1812144,CUST-4647,Danjuma Nwosu,Airtime Purchase,3958.56,0.0,USSD,2024-05-29 08:50:17,Success,5
TXN-4820711,CUST-4858,Ngozi Babangida,Data Purchase,4252.6,0.0,USSD,2024-02-22 00:34:34,Success,4
TXN-8574968,CUST-3448,Efe Babangida,Bill Payment,16680.13,100.0,Mobile App,2024-10-05 16:23:45,Success,5
TXN-9922541,CUST-1648,Fatima Bello,Airtime Purchase,3975.69,0.0,Mobile App,2024-10-11 00:22:01,Success,5
